r,N_LSP,N_B,Phi,phi
1e-09,0.0,0.0,2.1428571428571432,3.32110441098046e-27
0.003333445448114937,2449398703.561504,0.0005130219704400441,1.9284633206497672,-1.5699196044780434e-07
0.006666889896229875,2449398703.561504,0.0005130219704400441,1.9284626181975941,-1.5700169178878226e-07
0.010000334344344811,2449398703.561504,0.0005130219704400441,1.92846144744124,-1.570179115722374e-07
0.013333778792459748,2449398703.561504,0.0005130219704400441,1.9284598083764255,-1.5704062112297985e-07
0.016667223240574687,2449398703.561504,0.0005130219704400441,1.9284577009971733,-1.570698222959172e-07
0.020000667688689622,2449398703.561504,0.0005130219704400441,1.928455125295797,-1.571055174762378e-07
0.023334112136804558,2449398703.561504,0.0005130219704400441,1.928452081262905,-1.571477095796631e-07
0.026667556584919497,2449398703.561504,0.0005130219704400441,1.9284485688873938,-1.571964020527486e-07
0.030001001033034436,2449398703.561504,0.0005130219704400441,1.9284445881564563,-1.572515988731925e-07
0.033334445481149375,2449398703.561504,0.0005130219704400441,1.9284401390555754,-1.573133045502478e-07
0.036667889929264307,2449398703.561504,0.0005130219704400441,1.928435221568528,-1.5738152412517518e-07
0.040001334377379245,2449398703.561504,0.0005130219704400441,1.9284298356773806,-1.5745626317174462e-07
0.043334778825494184,2449398703.561504,0.0005130219704400441,1.9284239813624928,-1.5753752779680013e-07
0.046668223273609116,2449398703.561504,0.0005130219704400441,1.9284176586025195,-1.576253246408047e-07
0.050001667721724055,2449398703.561504,0.0005130219704400441,1.9284108673743954,-1.577196608787376e-07
0.053335112169838994,2449398703.561504,0.0005130219704400441,1.9284036076533706,-1.5782054422025968e-07
0.05666855661795393,2449398703.561504,0.0005130219704400441,1.928395879412958,-1.579279829112934e-07
0.06000200106606887,2449398703.561504,0.0005130219704400441,1.9283876826249842,-1.5804198573406597e-07
0.06333544551418381,2449398703.561504,0.0005130219704400441,1.9283790172595572,-1.5816256200850078e-07
0.06666888996229875,2449398703.561504,0.0005130219704400441,1.9283698832850964,-1.582897215926376e-07
0.07000233441041367,2449398703.561504,0.0005130219704400441,1.9283602806682756,-1.5842347488449458e-07
0.07333577885852861,2449398703.561504,0.0005130219704400441,1.9283502093740763,-1.5856383282230534e-07
0.07666922330664355,2449398703.561504,0.0005130219704400441,1.9283396693658048,-1.587108068853997e-07
0.08000266775475849,2449398703.561504,0.0005130219704400441,1.928328660605018,-1.5886440909637262e-07
0.08333611220287343,2449398703.561504,0.0005130219704400441,1.9283171830515617,-1.5902465202173406e-07
0.08666955665098837,2449398703.561504,0.0005130219704400441,1.9283052366636044,-1.5919154877271644e-07
0.09000300109910331,2449398703.561504,0.0005130219704400441,1.9282928213975983,-1.593651130070944e-07
0.09333644554721823,2449398703.561504,0.0005130219704400441,1.9282799372082646,-1.5954535893076797e-07
0.09666988999533317,2449398703.561504,0.0005130219704400441,1.9282665840486235,-1.5973230129876083e-07
0.10000333444344811,2449398703.561504,0.0005130219704400441,1.9282527618700143,-1.5992595541638792e-07
0.10333677889156305,2449398703.561504,0.0005130219704400441,1.9282384706220392,-1.6012633714159367e-07
0.10667022333967799,2449398703.561504,0.0005130219704400441,1.9282237102525879,-1.6033346288618987e-07
0.11000366778779293,2449398703.561504,0.0005130219704400441,1.9282084807078566,-1.6054734961716944e-07
0.11333711223590787,2449398703.561504,0.0005130219704400441,1.9281927819323403,-1.6076801485858155e-07
0.1166705566840228,2449398703.561504,0.0005130219704400441,1.928176613868801,-1.609954766936758e-07
0.12000400113213774,2449398703.561504,0.0005130219704400441,1.9281599764582944,-1.612297537663345e-07
0.12333744558025267,2449398703.561504,0.0005130219704400441,1.9281428696401914,-1.6147086528263186e-07
0.12667089002836762,2449398703.561504,0.0005130219704400441,1.9281252933521105,-1.6171883101372767e-07
0.13000433447648255,2449398703.561504,0.0005130219704400441,1.9281072475300451,-1.6197367129598827e-07
0.1333377789245975,2449398703.561504,0.0005130219704400441,1.9280887321081845,-1.6223540703558382e-07
0.13667122337271242,2449398703.561504,0.0005130219704400441,1.928069747019037,-1.6250405970883496e-07
0.14000466782082735,2449398703.561504,0.0005130219704400441,1.9280502921933997,-1.6277965136473457e-07
0.1433381122689423,2449398703.561504,0.0005130219704400441,1.928030367560365,-1.6306220462712737e-07
0.14667155671705723,2449398703.561504,0.0005130219704400441,1.9280099730473519,-1.6335174269643672e-07
0.15000500116517218,2449398703.561504,0.0005130219704400441,1.927989108580046,-1.6364828935289635e-07
0.1533384456132871,2449398703.561504,0.0005130219704400441,1.9279677740824055,-1.6395186895882775e-07
0.15667189006140206,2449398703.561504,0.0005130219704400441,1.9279459694766765,-1.6426250646080363e-07
0.16000533450951698,2449398703.561504,0.0005130219704400441,1.9279236946833984,-1.645802273921398e-07
0.1633387789576319,2449398703.561504,0.0005130219704400441,1.9279009496213981,-1.649050578754451e-07
0.16667222340574686,2449398703.561504,0.0005130219704400442,1.9278777342078048,-1.6523702462507794e-07
0.17000566785386179,2449398703.561504,0.0005130219704400443,1.9278540483580464,-1.6557615494982185e-07
0.17333911230197674,2449398703.561504,0.0005130219704400444,1.9278298919858199,-1.6592247675606526e-07
0.17667255675009166,2449398703.561504,0.0005130219704400445,1.92780526500312,-1.6627601855015003e-07
0.18000600119820662,2449398703.561504,0.0005130219704400446,1.9277801673202082,-1.6663680944170098e-07
0.18333944564632154,2449398703.561504,0.0005130219704400447,1.9277545988457143,-1.6700487914501957e-07
0.18667289009443647,2449398703.561504,0.0005130219704400448,1.9277285594864861,-1.6738025798423464e-07
0.19000633454255142,2449398703.561504,0.000513021970440045,1.9277020491474846,-1.6776297689790287e-07
0.19333977899066634,2449398703.561504,0.0005130219704400451,1.927675067732506,-1.6815306743155308e-07
0.1966732234387813,2449398703.561504,0.0005130219704400452,1.9276476151428301,-1.685505617605067e-07
0.20000666788689622,2449398703.561504,0.0005130219704400453,1.9276196912789192,-1.689554926683865e-07
0.20334011233501117,2449398703.561504,0.0005130219704400455,1.9275912960387074,-1.6936789357528804e-07
0.2066735567831261,2449398703.561504,0.0005130219704400457,1.9275624293189926,-1.6978779852081927e-07
0.21000700123124105,2449398703.561504,0.0005130219704400459,1.9275330910146327,-1.7021524217927253e-07
0.21334044567935598,2449398703.561504,0.0005130219704400461,1.9275032810185937,-1.7065025986235378e-07
0.2166738901274709,2449398703.561504,0.0005130219704400464,1.9274729992226678,-1.7109288751221204e-07
0.22000733457558586,2449398703.561504,0.0005130219704400466,1.927442245516187,-1.7154316172387456e-07
0.22334077902370078,2449398703.561504,0.0005130219704400469,1.927411019787574,-1.7200111972618058e-07
0.22667422347181573,2449398703.561504,0.0005130219704400472,1.927379321922829,-1.7246679940770903e-07
0.23000766791993066,2449398703.561504,0.0005130219704400476,1.927347151806709,-1.7294023930321234e-07
0.2333411123680456,2449398703.561504,0.0005130219704400479,1.927314509322114,-1.7342147860654117e-07
0.23667455681616054,2449398703.561504,0.0005130219704400482,1.9272813943500127,-1.739105571756739e-07
0.2400080012642755,2449398703.561504,0.0005130219704400486,1.9272478067701846,-1.7440751552565305e-07
0.24334144571239041,2449398703.561504,0.0005130219704400491,1.9272137464600052,-1.7491239485078218e-07
0.24667489016050534,2449398703.561504,0.0005130219704400495,1.9271792132958534,-1.7542523700767355e-07
0.2500083346086203,2449398703.561504,0.00051302197044005,1.9271442071517804,-1.759460845393966e-07
0.2533417790567353,2449398703.561504,0.0005130219704400506,1.9271087279005026,-1.7647498066486732e-07
0.25667522350485017,2449398703.561504,0.0005130219704400511,1.9270727754129482,-1.770119692899334e-07
0.2600086679529651,2449398703.561504,0.0005130219704400518,1.9270363495580825,-1.7755709501447405e-07
0.2633421124010801,2449398703.561504,0.0005130219704400524,1.9269994502036671,-1.7811040312533936e-07
0.26667555684919503,2449398703.561504,0.0005130219704400531,1.926962077215103,-1.7867193961843182e-07
0.2700090012973099,2449398703.561504,0.0005130219704400538,1.9269242304567273,-1.7924175118364392e-07
0.2733424457454249,2449398703.561504,0.0005130219704400546,1.9268859097906266,-1.798198852275756e-07
0.27667589019353983,2449398703.561504,0.0005130219704400555,1.9268471150774724,-1.8040638986556935e-07
0.28000933464165473,2449398703.561504,0.0005130219704400563,1.9268078461762095,-1.8100131393125446e-07
0.2833427790897697,2449398703.561504,0.0005130219704400573,1.9267681029437902,-1.8160470698556562e-07
0.28667622353788463,2449398703.561504,0.0005130219704400583,1.9267278852359504,-1.8221661930975695e-07
0.2900096679859996,2449398703.561504,0.0005130219704400594,1.926687192906107,-1.8283710192747162e-07
